,Validity,hydralic_efficiency(-),Hemolysis_ratio(-),gap_width(mm),inner_disk_radius(mm),outer_disk_radius(mm),volute_constructor_parameter(-),volsp
907,1,0.5186039631324799,2.537097949e-07,0.4373611031339306,14.443246282512263,44.73903029488592,0.0870875664138606,1.9587484820748176
908,1,0.532757281072544,1.810024793e-07,0.5775636049231012,8.17404191787471,49.23764733041347,0.1037260749160394,1.9667820868575068
909,1,0.539418675352859,1.673970652e-07,0.5775636049231012,8.17404191787471,49.23764733041347,0.1037260749160394,1.9667820868575068
910,1,0.5362939924207654,1.761031029e-07,0.5243400355960617,7.61416101030791,43.88477793221261,0.1210887740250866,1.985292260888404
911,1,0.5374725503762251,2.024278035e-07,0.4655410230382192,14.443246282512263,47.12282848470791,0.1136036019881468,1.657198675677262
912,1,0.4521674400911463,3.317665088e-07,0.5782003096846171,7.367223311575312,42.22193142305326,0.0806646666131156,1.9775648554736032
913,1,0.4626141855998149,2.25020881e-07,0.5763846243295576,7.887126348777451,43.112873950725465,0.1794891591787809,1.9581681589776825
914,1,0.5105704693830693,1.981757915e-07,0.4891850319050026,7.941549919547789,44.20384476902699,0.1473413359151321,1.9471415050443477
915,1,0.5197872939887976,2.159780958e-07,0.516732971153613,14.212542409240903,42.03732932959553,0.1286876788843027,1.8713623492194529
916,1,0.4730230910649432,1.98336956e-07,0.5773512361944779,7.968451911825919,48.04746591213778,0.161992308170838,1.9912125474568945
917,1,0.5145730751554011,1.873872082e-07,0.5220824873681494,8.542117551978595,44.73878732580242,0.1409910979325542,1.9711652383163811
918,0,0.0,0.0,0.5809592379613917,8.133176140883517,49.849389241840036,0.1004500760698789,1.9757608776245257
919,1,0.5259194762949865,2.121441449e-07,0.4894746019760418,14.506105997166182,47.34231688317183,0.1224506490568779,1.6311631129854036
920,1,0.503414042557852,2.174679528e-07,0.5003232624945242,14.37562054686819,49.4362696767285,0.1279364606106995,1.2844258345754924
921,1,0.5381493003290445,1.835152636e-07,0.4902486746711342,7.977335828462774,47.324618735202144,0.1004169933129524,1.9369607889516491
922,1,0.5230808459213162,1.762894543e-07,0.5179922200793743,8.065052802827438,48.11485096695405,0.1280671352275975,1.9407081360433924
923,1,0.4442343061096251,1.926044812e-07,0.8931475301441909,7.342349662377472,49.522289318651495,0.164296875,1.9706987111469472
924,1,0.5225062468180508,1.945269702e-07,0.53147827788888,7.359132580718901,43.334476362432696,0.1273452945362699,1.5841389039287077
925,1,0.5392239028407861,1.888120426e-07,0.4701343817064147,9.741305119782192,42.892855863036594,0.1189992691761556,1.6186633995378528
926,1,0.5184808302467363,1.798009335e-07,0.5781711539966043,7.88003490953551,42.916839697133796,0.1336241799030878,1.9775648554736032
927,1,0.5278469266742885,1.866029281e-07,0.437267697139309,7.628358290530824,42.23384127295313,0.1389587322768311,1.9587466282114967
928,1,0.4441414015509034,1.938200786e-07,0.8932052740039014,7.451484306552813,49.5189638316798,0.164417434126233,1.9706987111469472
929,1,0.5552115598657512,1.771121582e-07,0.4232887825590025,8.667643234069775,46.69490835118016,0.0999759333563866,1.927416043032924
930,1,0.503749797326293,1.995892313e-07,0.5272282079900636,10.193004372182514,49.96900808053212,0.1398579312572286,1.9842192221231156
931,1,0.5014267969805535,2.007076374e-07,0.5215551879443107,7.28890913189717,43.98951677169736,0.1524759365505496,1.913195355563715
932,1,0.4851315049620168,2.045723607e-07,0.5179343169141033,8.124012659015134,44.78459138372144,0.1617933428167723,1.9142501102335912
933,1,0.5539787966790024,1.791657745e-07,0.4232887825590025,8.665629716315497,46.69490835118016,0.0993807544366268,1.927416043032924
934,1,0.4412243326536577,2.865417388e-07,0.8893212471507997,8.221499041933715,42.50717476710757,0.1213082091490203,1.9246321480264144
935,1,0.4869550561931205,2.192582904e-07,0.5246168822037062,7.480579341030558,43.885324733353926,0.1633114375532431,1.7387057683841023
936,1,0.5396286402382562,1.983627358e-07,0.437267697139309,11.321461315624385,48.65884816533734,0.0867438867494607,1.9587466282114967
937,1,0.5213303134665791,1.820968411e-07,0.5215121322906169,10.199950746854473,44.51330321546256,0.1289291203454113,1.8116239104149656
938,1,0.4847037813727443,2.091938318e-07,0.5767245334763865,7.617461633472613,44.739934970240704,0.161992308170838,1.9667820868575068
939,1,0.5473350441066142,2.327049522e-07,0.4097520431688655,14.767928195230049,42.89177109696602,0.0936787892690787,1.912881270261112
940,1,0.5066619538400524,2.67158366e-07,0.4372799361009378,8.152877894120078,42.850390925915995,0.077887775982265,1.9587466282114967
941,1,0.5067917707784192,2.626203165e-07,0.4795398687412978,8.156022026858745,42.83730328130672,0.0869657561608438,1.9757069926395707
942,1,0.4568907198653114,2.123441465e-07,0.7174046228101857,8.149167069287067,45.15972734443321,0.1721196025355638,1.93806173628798
943,1,0.4798842786856444,2.221736125e-07,0.5097597078831438,8.065052802827438,45.948968027993125,0.1666629459706827,1.9661780959338788
944,1,0.5212825824856328,1.781758757e-07,0.5179343169141033,8.055428377983986,48.6143838809143,0.1289291203454113,1.948144393710752
945,1,0.509559192740223,2.674285125e-07,0.4851508223806599,11.38446904668969,44.82905495103569,0.0867438867494607,1.9582331689420376
946,1,0.4992646789840485,2.150794626e-07,0.4439131723659195,8.110071216191614,49.65110270968803,0.147174990614763,1.8689818865061785
947,1,0.4404884238300649,3.961662267e-07,0.6048512872815406,14.520859186463289,40.30094615765388,0.1215657897893063,1.3069241423331996
948,1,0.5269334321250798,1.784778698e-07,0.5179343169141033,8.058844509844596,44.73842489903826,0.1289291203454113,1.9477885812107023
949,1,0.5517580940840293,2.110967926e-07,0.4231424088021772,14.501326806616355,44.78519677956909,0.099958172731233,1.9999560067189093
950,1,0.5359677605178199,1.763781917e-07,0.5246117542152345,7.468439492910511,43.96771087037278,0.1210920372572975,1.9845563360160317
951,1,0.4626787982989817,2.702214518e-07,0.6523955572490345,9.934296258178463,42.393693596470975,0.1210886999437879,1.9390908635762016
952,1,0.5383031088323015,1.819926407e-07,0.5095830472868947,7.650131028699646,41.48219858129947,0.1210887740250866,1.9845563360160317
953,1,0.5271626505852015,1.896648147e-07,0.4386866172886531,9.524660020424061,44.03494692420979,0.1376520859022629,1.9587466282114967
954,0,0.0,0.0,0.5110019670770657,14.535300968507174,43.98951677169736,0.0961941554697153,1.893923317128125
955,1,0.5459612897878506,1.813795454e-07,0.4347881613693237,9.602064949459406,42.89177109696602,0.1213571766165009,1.9840979878145408
956,1,0.5372901676616656,1.763625028e-07,0.5246168822037062,7.480579341030558,43.98951677169736,0.1210887740250866,1.9845563360160317
957,1,0.5552115598657512,1.771121582e-07,0.4232887825590025,8.667643234069775,46.69490835118016,0.0999759333563866,1.927416043032924
958,1,0.4685831321273953,2.018785672e-07,0.5775636049231012,8.17404191787471,49.23764733041347,0.162663189506443,1.9667820868575068
959,1,0.4442988394132162,1.921009252e-07,0.8871128326131771,7.525494996102797,49.5189638316798,0.164417434126233,1.9706987111469472
960,1,0.5357079558878308,1.74143681e-07,0.5249287954248754,8.17404191787471,44.42288137505709,0.1210260755630274,1.9725363908275635
961,1,0.5332897733744963,1.741374728e-07,0.5771562432555757,6.133583539526197,49.19655337309969,0.1037887733780986,1.9844499055109217
962,1,0.5129288252787314,1.915195654e-07,0.4470649850224588,7.8426317053485795,43.98951677169736,0.1477645285675941,1.9855318914219084
963,1,0.5206794169027279,1.871195841e-07,0.4932187032487239,7.62745978113854,41.46197531737465,0.1397630353071516,1.799410577851252
964,1,0.5062228206936604,2.785172851e-07,0.4288353245142614,11.432026569880689,48.33805145549391,0.064617814642602,1.9311588667448072
965,1,0.4801229152920361,2.762155399e-07,0.5631079365442239,14.678340315055587,44.73903029488592,0.099958172731233,1.9665071994082908
966,1,0.4708246675366082,3.470667688e-07,0.5713554915752299,11.41154098174386,42.87509350846468,0.0950553870045646,1.5945044606926368
967,1,0.5469402968181857,1.692527178e-07,0.4701343817064147,9.7620412821324,49.128787160180416,0.1061629963992515,1.9878372659950108
968,1,0.4959785283381557,2.092168626e-07,0.437267697139309,7.023281148630111,42.92874954703366,0.1625456559996036,1.9676239654647527
969,1,0.4920981540473428,1.849213681e-07,0.6808606521942215,7.613583873708835,44.701961579206625,0.1389581509749068,1.9955753334705728
970,1,0.5227626681672115,1.779835053e-07,0.5173369937606344,7.758157223552217,47.90962030802337,0.1285625316951235,1.9473879189969567
971,1,0.5184585519148448,2.119708958e-07,0.5179372932521883,14.604119594606829,44.41240123042491,0.1280671352275975,1.9142501102335912
972,1,0.5289072590781682,1.80459849e-07,0.5179343169141033,8.121999141260854,42.78742034820144,0.1289291203454113,1.9476309344412928
973,1,0.5399679060876785,1.928958643e-07,0.4559386612614826,9.701854966675358,42.892855863036594,0.1189992691761556,1.6186633995378528
974,1,0.4671397183498935,2.086748645e-07,0.8502969511355625,8.120400452636646,46.033462823137754,0.1289579053227528,1.9140376974455835
975,1,0.4859754553727848,2.146487401e-07,0.5179343169141033,7.368503054751248,44.778341587775245,0.1634485702986729,1.9181850392261028
976,1,0.4490352797176929,3.455489218e-07,0.6319718115848256,7.5192143237843165,39.15389813691814,0.1112744378713901,1.5534211738742132
977,1,0.5446224778413497,1.780425256e-07,0.4701343817064147,8.423741156425361,42.892855863036594,0.1189992691761556,1.9945292862803417
978,1,0.5311254609103494,1.813387445e-07,0.5179162667591902,7.753332712657387,42.01078999179876,0.1289751062975956,1.9458623833728532
979,1,0.51232206980498,2.483237947e-07,0.4345336861329703,7.378283564272967,42.06364265829622,0.0869682997979625,1.9587466282114967
980,1,0.5073381955969466,2.714882932e-07,0.4300764588645604,8.071827398390884,42.01078999179876,0.0865144596927293,1.8136370422110053
981,1,0.5472138045397457,1.799479096e-07,0.4372799361009378,9.716157420247388,42.850390925915995,0.1200263334131704,1.9587466282114967
982,1,0.4851218362883731,2.069905668e-07,0.437267697139309,8.17656099969584,44.913381754358745,0.1624174196063174,1.958719716245623
983,1,0.4679061861237099,2.19454175e-07,0.4750312153405117,7.358269848579005,48.950465397042045,0.162811547655504,1.9581681589776825
984,1,0.3818365732574106,3.306416929e-07,0.5747865619017142,7.012346436893388,44.701961579206625,0.2381169569278869,1.9833817222424688
985,1,0.5155492285934777,2.022969767e-07,0.4723567773329497,7.380885784899723,42.91560739212655,0.1412966927290535,1.6186633995378528
986,1,0.5237336192735794,2.351394042e-07,0.4358557920642666,8.16068641266106,48.27773664001383,0.0871027103433937,1.7746978532886404
987,1,0.5303217467806987,1.803911767e-07,0.5181665913659039,8.056920047444434,42.71522074194068,0.1277023051648358,1.9523786238010152
988,1,0.4450803843389161,1.936688547e-07,0.875496335389175,7.469990226558086,49.5189638316798,0.1642967650091141,1.9706776108785269
989,1,0.4509131666237709,1.989122393e-07,0.7958137465325356,7.343686961089402,49.5189638316798,0.1643010961356221,1.966855889886248
990,1,0.4381680779704387,2.92270498e-07,0.437267697139309,7.624518585445559,48.24481013542744,0.1937972673126657,1.9588209955917073
991,1,0.5065421121613599,1.899208636e-07,0.5179343169141033,8.065052802827438,40.6750596242665,0.1503740569360904,1.9142501102335912
992,1,0.4542681178011363,2.696977437e-07,0.4833646676228444,14.457201282755491,49.04933574557722,0.1652393316457814,1.3047926310991913
993,1,0.3002813230240801,4.852549755e-07,0.8486974174758866,8.50472844188738,47.181477307721124,0.3049792619630783,1.8338688847978215
994,1,0.4580150530492237,2.982430893e-07,0.718603031736017,7.602652512654575,48.89377498466454,0.1004169933129524,1.982062965504096
995,1,0.464835556973055,2.535528822e-07,0.464323359964899,14.308327481031796,49.5189638316798,0.1643009861447362,1.9310408978229687
996,1,0.4849496680805707,2.099333656e-07,0.5774031661911208,7.861614150814013,44.672625860727926,0.1621644939139433,1.988211280184992
997,1,0.5202526277576668,1.778236107e-07,0.5800628646818912,8.173302661171881,47.234878976502856,0.1223115460706992,1.6295749415748308
998,1,0.5158754546568763,1.842108055e-07,0.5202793970588486,9.650636963797185,47.97112075634568,0.1321560449507984,1.909624761462212
999,1,0.5263369095027763,1.809365887e-07,0.5087420381645654,8.121999141260854,44.78459138372144,0.1289291203454113,1.8011512472529132
1000,1,0.5353019956295115,1.753636565e-07,0.5246168822037062,7.480579341030558,43.98951677169736,0.1210887740250866,1.9870521153996872
1001,1,0.5228324857768248,1.773011874e-07,0.5179343169141033,8.056920047444434,48.155658390079324,0.1280671352275975,1.9142501102335912
1002,1,0.5287765562576171,1.731318651e-07,0.5775636049231012,7.921100369387034,46.81541095170515,0.121191535446492,1.966710544770772
1003,0,0.0,0.0,0.4347881613693237,9.602064949459406,43.28662504020345,0.1038917160860484,1.9841695299011872
1004,1,0.5034411201321483,2.392353734e-07,0.5243400355960617,7.61416101030791,41.94142354690869,0.1001591668333884,1.9814296468635637
1005,1,0.5372683649834943,2.013096437e-07,0.4231424088021772,14.443246282512263,48.608435459083964,0.1208877799229312,1.934879637848588
1006,1,0.5532626936626328,1.743434408e-07,0.4232887825590025,8.667643234069775,46.69490835118016,0.0999759333563866,1.927416043032924
1007,1,0.5491811467402998,1.896832254e-07,0.4171743367618073,9.629905019027886,42.01078999179876,0.1158053600059324,1.7947573783663535
1008,1,0.5267993126103115,2.071185274e-07,0.5115260237609177,14.296093198876992,43.6615671326604,0.1211114834598602,1.9732175379407797
1009,0,0.0,0.0,0.4898469185715001,9.69668440846854,49.559414000147676,0.0333548772357449,1.927388474548396
1010,1,0.5346604191253437,1.79971364e-07,0.4258187476545423,8.058844509844596,44.73842489903826,0.1289291203454113,1.9406668608749824
1011,1,0.5231743051581936,1.761208309e-07,0.5179932817047009,8.065052802827438,48.11485096695405,0.1280671352275975,1.9478298563791123
1012,1,0.5241422057165106,1.905294661e-07,0.437267697139309,7.624518585445559,42.92874954703366,0.1397630353071516,1.9588063220773688
1013,1,0.5344545938148734,1.749530809e-07,0.5246168822037062,7.480579341030558,43.98951677169736,0.1210887740250866,1.984496642129828
1014,1,0.5399679060876785,1.928958643e-07,0.4559386612614826,9.701854966675358,42.892855863036594,0.1189992691761556,1.6186633995378528
1015,1,0.5345160958845115,1.744882668e-07,0.5246168822037062,7.088438946318734,43.98951677169736,0.1210887740250866,1.9845563360160317
1016,1,0.5209489746395288,1.749439321e-07,0.5489313931761177,8.004992642280316,48.046318270811085,0.1280093929770289,1.9711652383163811
1017,1,0.5363185988029144,2.04307331e-07,0.4655410230382192,14.407962869897233,47.12282848470791,0.1136036019881468,1.657198675677262
1018,1,0.5283873860497998,1.852046893e-07,0.5153031252544982,10.199950746854473,44.51330321546256,0.1289291203454113,1.9761079851374272
1019,1,0.5309006458740237,1.85797881e-07,0.5720628625079183,8.17404191787471,49.23764733041347,0.1037260749160394,1.8022738782010268
1020,1,0.4980679874943215,1.870100285e-07,0.6708023615237082,8.058844509844596,44.70278798128477,0.1293976397603354,1.9489743506787576
1021,1,0.488393450824016,2.10359173e-07,0.5279926075962728,7.012346436893388,44.737598496960125,0.1612722522524347,1.9821959523919928
1022,1,0.5517215145858888,1.692424662e-07,0.4701343817064147,9.739281262499555,49.084712689125745,0.1061629963992515,1.9878372659950108
1023,1,0.5362185829338972,1.743310522e-07,0.5245214337573497,7.491199512544256,44.082885448779656,0.1210887740250866,1.9956930013154168
1024,1,0.5318837209446665,1.719537346e-07,0.5162528004619242,8.10646910198186,47.28179187806749,0.1223859936867269,1.9458623833728532
1025,1,0.5168560098774442,1.96825265e-07,0.5817263309791572,8.173302661171881,41.9638770588522,0.1289006586815679,1.6830304258637268
1026,1,0.5453811680824565,1.889205533e-07,0.4347881613693237,11.128629557880682,42.89177109696602,0.1213571766165009,1.9840979878145408
1027,1,0.5195089036421554,1.780467584e-07,0.5778185132961187,8.589034326306377,47.10148345944274,0.1280093929770289,1.9711652383163811
1028,1,0.5368396279995121,1.722286952e-07,0.5245214337573497,7.468439492910511,43.98951677169736,0.1210887740250866,1.9845563360160317
1029,1,0.5368396279995121,1.722286952e-07,0.5245214337573497,7.468439492910511,43.98951677169736,0.1210887740250866,1.9845563360160317
1030,1,0.5356273236347012,1.784868914e-07,0.5249287954248754,8.17404191787471,44.42288137505709,0.1209995026221305,1.9365500705822127
1031,1,0.554125318597203,1.779188382e-07,0.4232887825590025,8.7339875722043,46.69490835118016,0.1000025062972836,1.927416043032924
1032,1,0.5421090662920068,1.73722146e-07,0.4701471936888087,8.421924358644112,44.72846943264141,0.1191242860921637,1.994351469144724
1033,0,0.0,0.0,0.4902358626887401,7.98012959804316,47.324618735202144,0.1002919763969443,1.9367346358177573
1034,1,0.5123997053992687,2.022145041e-07,0.4470649850224588,7.8426317053485795,43.98951677169736,0.1477645285675941,1.8544652323896005
1035,1,0.5482446657710669,1.708288749e-07,0.4902486746711342,7.977335828462774,47.324618735202144,0.1027176728647961,1.9369607889516491
1036,1,0.5261372261548146,2.207261158e-07,0.4375167230936455,9.741305119782192,39.20620522870495,0.1393391437508869,1.6186633995378528
1037,1,0.5398212108451972,1.753819602e-07,0.483756065118191,7.513417996056835,43.13670505381855,0.1192600965682056,1.9801104345757243
1038,1,0.5229449511300652,1.879572566e-07,0.4300797386741641,7.701882917379606,44.701961579206625,0.1389581509749068,1.9979820324114823
1039,0,0.0,0.0,0.818094102864998,8.181970344725645,42.850390925915995,0.0510336215935999,1.9294694455870989
1040,1,0.4443926930157561,1.958881164e-07,0.8932052740039014,8.611538876006634,49.28198025190108,0.164296875,1.9374593859283933
1041,0,0.0,0.0,0.4232887825590025,7.396440502686333,47.03781266251458,0.0993807544366268,1.9701888475446
1042,1,0.5407045659276001,1.863599277e-07,0.4702273181721819,11.102235261448083,43.96676524260741,0.1210919631759988,1.9210584910393649
1043,1,0.5343124900336165,1.799911959e-07,0.5245239457379405,8.508439656973719,42.892855863036594,0.1215410675904105,1.9945292862803417
1044,1,0.4739301624642696,2.247791971e-07,0.5179343169141033,7.578634212238724,46.667197983723696,0.1686774024965444,1.9476309344412928
1045,0,0.0,0.0,0.4232887825590025,8.479306353351447,42.81513071561514,0.0993926319634561,1.927416043032924
1046,0,0.0,0.0,0.4329900803953248,8.121999141260854,44.78459138372144,0.1289937253544509,1.971408253760714
1047,0,0.0,0.0,0.5416091292119403,7.480579341030558,43.98951677169736,0.1212378601734867,1.9845563360160317
1048,0,0.0,0.0,0.4655410230382192,14.351265693055032,47.12282848470791,0.1136036019881468,1.7352080256081408
1049,0,0.0,0.0,0.5179922200793743,8.154497880429545,48.11485096695405,0.1280671352275975,1.9407081360433924
1050,0,0.0,0.0,0.4372799361009378,9.716157420247388,42.850390925915995,0.1213590871542338,1.9959901505465103
1051,0,0.0,0.0,0.4347881613693237,9.602064949459406,42.89177109696602,0.1200244228754375,1.9587249495899564
1052,0,0.0,0.0,0.4300764588645604,9.63510692451819,42.72915175210003,0.1200637593662327,1.7947573783663535
1053,0,0.0,0.0,0.5181665913659039,8.056920047444434,41.99685898163943,0.1274425535150026,1.9523786238010152
1054,0,0.0,0.0,0.577714492491696,8.46489747157555,46.92551817140265,0.14005595740185,1.9587466282114967
1055,0,0.0,0.0,0.4371170472140056,7.617763133200468,49.18881154213607,0.1182686103585983,1.9667820868575068
1056,0,0.0,0.0,0.4280112620636053,8.0505993139628,46.90936398784816,0.0993807544366268,1.927416043032924
1057,0,0.0,0.0,0.5134443435050634,8.671950449797128,40.91817709425748,0.1277023051648358,1.9523786238010152
1058,0,0.0,0.0,0.437267697139309,11.321461315624385,48.65884816533734,0.0867438867494607,1.9587466282114967
1059,0,0.0,0.0,0.437267697139309,11.012082001254551,48.65884816533734,0.0974756448339887,1.9587466282114967
1060,0,0.0,0.0,0.5220824873681494,8.542117551978595,47.93231827902533,0.1098006417299422,1.9434367718218384
1061,0,0.0,0.0,0.5778185132961187,7.972449975413598,44.852787314763574,0.1278960126645245,1.9711652383163811
1062,0,0.0,0.0,0.5245214337573497,7.468439492910511,43.98951677169736,0.0940073643694957,1.8529987237417904
1063,0,0.0,0.0,0.5179343169141033,8.121999141260854,42.78742034820144,0.1413705332305187,1.9828386219421448
1064,0,0.0,0.0,0.4207108811882894,13.454525232602483,47.126484116363166,0.1133043627471668,1.657208352777197
1065,0,0.0,0.0,0.4232887825590025,8.960930624646473,46.6912527195249,0.086657914443407,1.9274059805251849
1066,0,0.0,0.0,0.4373009002301225,8.16068641266106,48.27773664001383,0.1195824493962868,1.7746978532886404
1067,0,0.0,0.0,0.4358348279350819,9.716157420247388,41.827006286495184,0.1128081009524136,1.9587466282114967
1068,0,0.0,0.0,0.5179343169141033,8.106123112499326,42.009769972626565,0.1475610381744398,1.9476061099350392
1069,0,0.0,0.0,0.5179162667591902,8.122345130743392,42.78844036737362,0.1289751062975956,1.9458872078791076
1070,0,0.0,0.0,0.4835257453605901,7.012346436893388,44.701961579206625,0.1728438312502413,1.983912912369604
1071,0,0.0,0.0,0.6809379298497422,7.513417996056835,39.15389813691814,0.0611540592980863,1.9795792444485891
1072,0,0.0,0.0,0.4694294696986808,14.603661153045469,42.89177424673005,0.1194829336825971,1.912881270261112
1073,0,0.0,0.0,0.4104589223193226,9.701854966675358,42.89285271327255,0.0931951247626373,1.6232708928763917
1074,0,0.0,0.0,0.6105280891525969,8.17404191787471,49.25664907849177,0.1062605867556574,1.9666489800904747
1075,0,0.0,0.0,0.5775636049231012,8.17404191787471,48.31904970737736,0.1037526042532101,1.9667820868575068
1076,0,0.0,0.0,0.518231406624857,8.058844509844596,44.79576417975491,0.1273766032922923,1.9659327690403312
1077,0,0.0,0.0,0.4735887724698109,7.2569400442672,43.27713708171604,0.1288978115893889,1.5841389039287077
1078,0,0.0,0.0,0.5775636049231012,8.17404191787471,49.19477910504487,0.1037260749160394,1.9667820868575068
1079,0,0.0,0.0,0.5775636049231012,9.2555723138866,49.23764733041347,0.1037260749160394,1.9308380203231503
1080,0,0.0,0.0,0.5179162667591902,8.40525041740603,42.01078999179876,0.1187704916345873,1.9645532976642777
1081,0,0.0,0.0,0.4701343817064147,7.772800423475853,42.32634164759465,0.1292038838391638,1.99414382778003
1082,0,0.0,0.0,0.5186438269319182,9.015127096305635,42.14605439726961,0.1210920372572975,1.9845563360160317
1083,0,0.0,0.0,0.5241345186492203,7.455906657970964,42.71522074194068,0.1277023051648358,1.8916672595989523
1084,0,0.0,0.0,0.62515375293463,8.16068641266106,48.27773664001383,0.0881500416341553,1.9389012542902797
1085,0,0.0,0.0,0.5641800931371663,7.753332712657387,42.01078999179876,0.127927775006834,1.8090155631092064
1086,0,0.0,0.0,0.437267697139309,11.303638028474195,48.663789013769694,0.100547315844606,1.9587466282114967
1087,0,0.0,0.0,0.4903709752553521,14.352622116810014,49.443620830497885,0.086613564217807,1.9309427186825132
1088,0,0.0,0.0,0.5667036508639457,8.121999141260854,40.63812115258553,0.1242562801624894,1.9370496665318016
1089,0,0.0,0.0,0.6423333654647773,7.613583873708835,44.71034791317995,0.0813712047625261,1.9955753334705728
1090,0,0.0,0.0,0.4693374355298959,8.180672441421741,43.149452006886925,0.1189992691761556,1.994542450029988
1091,0,0.0,0.0,0.5781481824235436,9.7865010777786,49.59956456640438,0.1062871160928281,1.5965136993375153
1092,0,0.0,0.0,0.7807553912445316,7.342349662377472,49.5189638316798,0.164296875,1.973558892194906
1093,0,0.0,0.0,0.9031429831547184,8.17404191787471,47.16756986699175,0.1224837318138045,1.6264332943453752
1094,0,0.0,0.0,0.5655884586432035,9.112661281423073,43.950199629916554,0.1287816414954731,1.9476309344412928
1095,0,0.0,0.0,0.5289665584734483,7.602802521955281,42.7219986504975,0.1212362528750248,1.985292260888404
1096,0,0.0,0.0,0.5211859670156986,8.600733908016029,46.69696211916775,0.048164963944775,1.9144996085174597
1097,0,0.0,0.0,0.4236152830953087,10.266860072908221,44.51124944747496,0.1289291203454113,1.8562027853068488
1098,0,0.0,0.0,0.5179343169141033,8.065052802827438,48.11817679927992,0.1273314854782895,1.9374577453643576
1099,0,0.0,0.0,0.4242028024561901,9.716157420247388,42.850390925915995,0.1209139348092024,1.9587466282114967
